"age","study_hours","self_study_hours","social_media_hours","gaming_hours","sleep_hours","screen_time_hours","mental_health_score","focus_index","burnout_level","productivity_score","exam_score"
"17","5.47","1.3","3.29","0","6.52","3.52","6","32.35","28.65","48.24","28.68"
"16","2.35","3.07","3.12","2.15","8.24","3.33","5","23.37","42.98","18.96","1"
"19","1.88","1.84","2.55","0.87","6.78","8.09","6","29.73","38.82","27.15","17.96"
"20","8.62","1.26","2.52","2.09","8.7","4.74","9","52.02","27.57","79.81","50.78"
"20","4","3.88","4.78","2.47","7.82","10.28","10","30.75","18.24","43.61","33.76"
"22","6.75","3.36","4.79","1.22","8.03","8.15","4","33.6","71.82","34.42","7.61"
"23","5.58","2.58","4.78","3.46","8.01","9.64","7","34.34","63.85","48.35","22.75"
"22","2.97","2.14","1.98","0","5.35","2.31","4","16.32","54.56","20.33","5.1"
"19","3.87","1.29","4.48","2.3","5.64","4.69","3","18.16","48.61","30.13","14.92"
"17","3.01","1.12","4.57","2.3","7.65","2.22","2","15.01","23.51","24.01","10.07"
"25","5.21","1.89","4.66","0.14","6.03","8.35","1","12.94","58.13","15.3","1"
"16","4.67","2.5","2.09","3.15","6.89","11.11","3","23.7","38.51","27.6","29.47"
"22","4.4","3.9","4.1","1.15","7.75","3.64","10","31.56","24.54","54.47","26.99"
"21","2.2","3.9","2.34","0.72","8.28","12.06","2","26.87","59.57","4.98","1"
"18","2.69","1.94","1.81","0","6.95","5.32","8","31.03","51.61","30.13","13.77"
"25","6.24","1.99","1.5","0.83","5.34","5.06","7","41.1","59.9","44.22","15.05"
"19","2.3","1.28","1.51","1.28","4.83","6.09","4","22.51","52.85","15.13","3.16"
"21","5.18","1.45","3.08","2.45","4.31","6.48","2","10.16","53.52","23.37","1"
"25","4.32","0.38","3.55","2.1","6.42","2.7","7","18.49","47.93","37.35","16"
"24","3.54","2.46","3.52","0.02","7.98","7.84","10","40.68","36.88","53.98","31.87"
"19","2.67","1.95","2.53","2.45","6.21","7.21","4","18.85","53.4","11.95","1"
"17","3.7","2.77","3.86","2.2","5.78","10.63","7","26.8","78.69","29.47","3.12"
"16","5.96","2.67","2.69","0","7.36","7.93","2","22.39","46.11","33.18","7.34"
"25","5.25","2.24","4.47","2.83","7.99","5.36","5","18.51","34.8","34.78","13.49"
"16","4.54","4.02","2.31","1.71","8.39","5.45","3","32.3","43.8","25.19","11.16"
"19","5.44","4.76","1.08","1.89","6.62","10.4","4","36.11","57.11","40.89","15.53"
"25","2.53","1.68","3.92","0.85","6.04","11.17","1","13.36","70.27","1","1"
"20","1.37","2.62","4.15","2.17","7.8","3.49","9","32.3","36.58","38.46","16.29"
"22","4.95","0","6.59","0.55","7.2","6.6","7","23.07","58.25","46.34","17.12"
"18","1.99","3.04","3.31","1.72","7.26","2.8","8","29.32","43.53","30.03","15.48"
"16","5.28","1.85","0.91","0.43","7.82","10.14","10","45.89","50.56","52.66","29.28"
"24","4.56","2.82","3.77","1.12","7.91","9.79","1","15.98","37.99","23.66","8.29"
"20","0.95","2.66","3.4","1.76","7.68","10.66","1","4.88","33.53","1","1"
"16","2.59","3.5","1.88","2.22","6","5.83","1","15.59","71.83","7.27","2.59"
"17","7.03","2.86","3.03","1.32","8.73","4.42","9","42.09","34.03","79.59","47.84"
"22","4.01","0.08","2.73","2.34","5.76","4.9","3","15.47","42.82","24.35","2.72"
"25","7.61","2.57","4.07","1.71","6.34","7.55","4","31.78","39.26","50.96","24.62"
"18","4.58","1.58","4.47","2.7","7.05","5.57","2","8.02","54.09","13.16","1.78"
"24","4.78","4.36","2.58","2.97","5.77","8.08","8","38.99","37.19","56.43","36.72"
"17","2.49","1.88","4.41","0.12","6.4","9.52","6","21.94","51.4","24.68","15.19"
"25","3.59","0","3.99","2.99","6.14","4.09","3","6.65","42.29","18.64","6.04"
"25","1.04","1.9","2.55","3.27","6.35","6.79","1","8.22","67.01","1","1"
"17","5.34","2.34","4.15","1.69","5.3","6.48","5","28","59.17","43.34","20.58"
"16","4.45","1.48","0.28","4.77","8.84","3.48","10","44.17","41.28","64.61","30.47"
"25","3.84","4.32","1.99","0.69","5.89","1.83","1","27.95","54.27","12.23","4.78"
"24","4.85","2.48","4.05","0.51","6.07","2.12","9","35.81","32.72","53.79","30.98"
"24","2.35","3.61","2.74","2.47","6.79","5.7","4","21.01","24.37","21.07","15.45"
"22","3.21","3.93","4.64","1.57","6.9","9.28","6","21.96","65.33","19.97","9.82"
"22","4.9","3.04","2.84","1.6","5.41","7.85","10","40.98","61.65","57.06","34.87"
"25","5.48","3.94","6.47","1.44","6.96","6.67","3","25.93","24.64","44.78","25.46"
"21","7.88","1.75","0","1.15","8.57","9.03","1","37.56","40.48","41.95","21.04"
"21","3.77","4.01","1.86","2.09","6.39","3.61","4","23.86","31.69","33.94","23.39"
"17","3.16","0.72","3.34","3.17","6.26","7.24","6","19.22","53.69","31.92","12.3"
"25","3.4","2.28","0.05","1.59","6.72","5","2","19.5","33.46","19.87","13.49"
"24","5.36","2.09","3.89","2.36","6.27","7","1","21.18","35.51","24.08","13.16"
"24","5.63","3.01","1.69","2.95","9.42","5.44","9","47.28","16.22","71.63","44.41"
"18","3.32","3.32","3.84","0.44","6.47","10.84","5","21.96","66.74","15.39","1"
"17","1.6","3.06","4.45","0.7","6.37","3.79","8","22.66","61.16","29.39","7.66"
"20","1.95","4.84","2.7","0","4.84","5.62","4","26.59","63.77","14.02","1.74"
"23","7.56","3.75","4.97","0.4","5.97","4.6","9","45.55","57.44","66.1","34.22"
"18","5.62","3.22","3.28","1.64","5.75","7.61","7","34.05","49.97","47.64","18.47"
"25","5.56","2.47","1.18","0.79","7.08","8.5","1","25.73","46.6","25.39","12.22"
"18","6.96","4.11","3.09","1.09","5.54","9.01","7","43.43","55.47","60.44","33.92"
"16","5.27","0.68","5.08","0","7.26","5.16","6","25.21","35.17","47.98","30.79"
"20","4.77","2.88","3.2","2.26","6.22","7.6","6","21.07","43.39","33.94","20.24"
"21","4.33","2.21","1.91","1.16","6.29","4.74","10","45.61","41.42","58.05","32.99"
"25","2.11","1.19","4.26","0.61","8","9.93","9","30.47","52.21","31.7","6.91"
"25","3.19","2.93","6.24","0","5.97","6.62","4","20.36","63.33","19.55","1.51"
"24","5.04","2.47","3.11","0","4.11","7.36","3","26.55","48.98","31.74","5.16"
"24","6.16","2.47","4.26","0.2","8.45","4.48","5","31.35","36.4","47.77","23.14"
"25","4.01","1.66","2.89","1.22","9.15","4.52","7","25.89","22.77","38.96","22.83"
"22","4.68","2.25","3.6","2.88","6.37","11.36","1","19.52","55.96","17.48","6.4"
"16","5.9","2.56","3.14","1.23","7.18","3.34","9","49.84","21.8","76.88","47.84"
"22","2.98","2.46","0","0.91","6.21","7.96","8","42.2","64.75","30.74","8.61"
"25","6.95","3.92","3.99","3.45","5.45","7.57","8","36.31","61.82","53.95","34.45"
"21","3.19","3.45","1.94","1.17","5.99","9.55","7","35.92","60.86","34.5","12.36"
"17","3.45","1.38","1.46","3.78","6.11","5","9","34.31","49.91","38.48","18.5"
"24","5.98","3.43","3.46","1.87","6.69","6.95","5","39.25","42.4","45.18","28.18"
"16","3.17","2.48","3.2","1.15","9.06","3.64","7","29.43","19.15","48.7","33.15"
"17","3.2","3.97","4.47","1.88","9.42","8.79","6","24.87","37.03","39.26","25.8"
"23","3.8","4.68","5.04","2.34","4.97","6.32","7","29.91","83.84","31.37","6.92"
"22","5.18","2.11","0","3.23","6.71","7.75","5","36.53","68.01","34.59","11.89"
"21","5.49","3.49","3.52","2.66","4.96","8.67","3","10.92","65.21","15.24","1"
"25","2.83","5.1","1.98","2.51","10","4.27","2","25.19","9.37","25.08","19.67"
"23","1.77","3.31","1.7","2","7","5.32","3","20.73","54.7","14.43","3.7"
"25","4.6","2.68","3.77","2.54","6.42","6.58","7","29.12","29.85","44.93","21.74"
"18","5.6","2.96","1.86","0","8.91","5.51","3","42.13","41.71","43.27","25.83"
"25","5.38","0.69","3.11","1.73","6.69","1.86","10","34.98","50.94","55.79","34.51"
"23","4.51","2.52","3.14","2.26","6.93","7.67","10","38.25","34.57","53.94","39.29"
"18","3.07","4.39","0.93","2.04","6.5","7.49","9","46.48","47.04","32.48","16.1"
"17","7.67","3.75","2.25","0.71","6.94","4.77","10","61.89","49.21","76.04","52.2"
"16","3.75","2.53","3.08","0","7.1","1","7","35.96","51.13","39.98","25.33"
"19","7.26","1.66","3.61","0.25","6.79","8.58","3","16.36","26.94","29.2","16.85"
"24","2.67","3.14","3.33","0.89","8.07","9.12","6","27.21","45.13","19.77","1.82"
"19","1.62","6.52","2.6","0.39","6.33","6.11","2","17.59","44.22","11.83","1"
"18","5.68","2.29","3.35","1.72","7.58","4.19","10","47.39","36.9","60.47","43.23"
"20","4.12","0.95","6.43","2.15","7.59","11.23","1","7.84","40.56","17.3","4.24"
"18","5.31","1.76","1.73","2.91","6.94","5.43","9","38.4","55.83","49.58","22.96"
"21","5.4","0.35","3.21","2.12","5.54","8.31","8","31.67","45.9","51.98","25.49"
"18","5.07","3.69","3.2","2.1","5.11","4.95","10","38.17","61.37","57.51","21.76"
"24","4.08","2.6","3.57","0.73","6.81","6.13","1","23.73","50.15","14.65","1"
"18","0.11","2.58","4.29","0.27","7.58","2.23","10","34.36","37.53","32.77","23.01"
"19","4.02","1.48","2.23","3.45","5.61","6.07","7","24.7","50.42","35.84","7.8"
"16","2.08","1.05","0","3.8","6.53","9.01","7","23.67","36.8","40.91","13.24"
"21","6.22","2.96","2.16","2.86","6.51","6.44","6","26.12","55.41","41.12","12.08"
"16","5.51","1.02","2","2.36","8.14","7.26","5","26.44","22.93","52.32","34.41"
"24","5.97","1.22","0","4.77","8.77","5","6","38","33.14","48.07","30.53"
"17","3.8","3.46","2.74","0.22","6.52","7.72","6","34.55","50.75","32.9","19.8"
"24","4.96","1.94","4.69","2.73","6.93","4.43","1","4.36","38.6","17.01","1"
"19","4.54","0.69","2.32","1.95","9.42","2.15","1","26.49","22.45","29.25","17.95"
"21","3.84","1.99","5.59","0.52","7.09","9.43","9","34.57","37.67","48.77","24.62"
"18","4.34","0.92","2.78","0.85","7.19","2.02","10","31.54","26.79","47.7","27.49"
"24","6.92","2","3.67","1.56","6.26","6.98","1","13.93","57.59","21.07","1"
"24","5.45","1.77","4.57","1.85","6.39","4.5","9","42.28","41.26","56.87","36.51"
"21","4.03","1.62","4.13","1.88","7.73","8.34","3","25.48","28.56","34.9","14.94"
"25","4.99","2.44","6.17","2.1","8.32","2.74","9","24.71","36.03","58.13","26.21"
"21","3.35","1.12","3.1","1.6","7.59","11.69","4","23.87","56.16","29.87","14.87"
"16","3.83","4.56","4.47","0.68","5.58","6.21","6","37.29","61.08","31.78","10.43"
"19","2.27","1.25","1.37","2.94","9.2","5.93","9","28.95","25.74","36.89","25"
"18","5.47","3.54","4.77","0.24","6.48","1","9","37.36","41.24","57.93","28.1"
"19","7.18","2.19","3.4","0.47","8.05","4.46","7","38.3","25.76","56.8","37.32"
"17","8.23","2.55","1.84","1.08","7.83","8.63","4","31.67","61.29","54.89","26.5"
"25","2.54","3.22","2.2","1.24","6.33","6.43","5","19.25","51.4","23.99","10.43"
"19","4.76","2.43","0.98","1.56","8.08","6.63","7","38.84","31.66","49.48","35.97"
"17","2.32","1.77","1.03","2.5","7.87","4.5","7","26.86","36.95","29.73","14.9"
"20","5.37","2.09","3.66","2.32","7.73","5.68","3","19.01","31.77","42.59","25.08"
"23","6.24","1.3","3.14","2.82","6.19","5.49","4","29.06","51.71","30.58","8.37"
"19","5.23","1.97","3.3","0","7.01","6.91","4","25.75","39.69","36.5","12.54"
"17","3.76","1.18","4.81","1.28","10","9.67","7","28.58","25.43","41.56","23.54"
"20","3.66","3.51","3.23","3.43","6.12","5.87","1","6.4","69.24","1","1"
"18","4.88","5.19","1.08","1.54","7.78","10.38","1","31.43","58.23","27.01","14.43"
"22","4.21","1.03","3.55","2.43","7.52","5.18","3","22.88","34.26","29.66","12.19"
"25","7.05","3.38","2.43","0.17","7.56","8.09","4","37.11","36.98","47.69","28.2"
"17","6.72","2.93","2.48","1.13","8.21","8.11","2","30.48","31.05","48.33","26.09"
"21","5.76","3.33","3.96","3.53","5.17","7.47","2","18.04","52.67","28.2","9.65"
"21","5.77","4.14","4.26","2.44","6.06","8.72","5","30.21","59.79","41.42","18.4"
"23","4.08","2.71","0.31","1.95","8.12","7.63","10","49.89","44.19","59.55","29.49"
"24","6.9","2.82","1.25","1.77","7.3","6.68","3","34.53","46.87","47.87","21.74"
"20","5.28","2.2","2.63","1.36","7.74","4.05","10","38.44","52.8","57.43","29.29"
"23","5.51","2.98","1.78","1.68","6.93","3.08","3","26.81","36.36","34.9","10.36"
"21","5.57","3.11","0.03","1.57","6.97","11.49","7","48.17","47.92","55.34","35.57"
"20","4.56","2.8","2.63","2.36","7.53","5.99","9","43.15","30.47","47.77","30.29"
"18","5.65","3.11","0.21","3.36","7.46","7.54","9","54.12","54.95","59.88","36.11"
"19","2.43","0","3.13","1.92","5.06","5.79","2","10.12","48.45","9.7","1"
"17","4.11","0.21","3.75","2.46","6.9","10.43","4","15.12","44.8","25.01","15.02"
"25","5.04","2.86","3.2","2.18","5.81","7.74","3","20.86","42.4","29.35","13.93"
"17","3.01","0","2.11","1.3","6.67","5.71","9","31.19","40.11","44.42","30.76"
"23","4.11","2.75","2.79","1.86","6.71","4.79","2","14.22","37.53","18.42","12.93"
"25","1.22","3.58","1.83","0","8.32","5.46","1","17.31","50.69","1","1"
"20","3.16","2.12","5.07","0.32","8.45","6.25","10","28.69","39.44","49.22","29.98"
"22","3.92","1.97","1.43","2.08","6.92","8.69","8","34.02","50.01","40.18","21.62"
"25","3.2","1.82","1.14","4.64","9.48","8.31","1","10.08","27.97","13.76","1.98"
"23","4.14","3.5","4.25","2.97","7.82","12.07","3","25.48","65.1","16.33","16.04"
"23","2.93","3.53","5.36","0.84","6.4","6.95","4","17.95","51","8.03","1"
"25","4.98","2.2","2.77","2.14","6.09","6.75","6","29","37.62","35.85","26.1"
"16","7.3","3.29","2.39","1.43","8.3","2.84","8","51.71","23.47","68.59","47.49"
"23","0","3.74","6.23","4.36","9.43","6.19","5","14.63","23.53","19.99","12.08"
"25","5.33","3.66","3.61","2.8","7.72","11.54","6","38.13","56.06","45.14","28.29"
"24","3.48","2.48","2.17","1.52","7.42","9.69","3","25.51","51.03","17.89","2.97"
"19","3.07","2.79","4.69","1.99","7.01","1","1","1.52","43.72","1","1"
"23","6.03","2.79","4.78","2.39","5.57","3.14","7","28.64","54.15","47.14","17.74"
"23","5.81","3.58","0.36","1.1","5.12","6.55","9","41.92","65.99","47.72","21.38"
"22","3.72","2.03","4.92","0.87","7.32","1.87","10","32.71","47.18","47.13","19.18"
"24","5.83","3.87","4.04","1.17","5.92","8.93","10","38.01","60.32","52.37","16.35"
"24","5.27","2.38","3.82","0.5","6.6","7.54","4","31.34","59.36","37.05","10.87"
"25","6.07","2.91","2.21","0.66","8.45","7.43","9","46.28","50.82","64.56","32.23"
"21","5.29","1.94","5.61","2.93","5.13","4.19","9","25.19","34.41","48.82","19.43"
"19","5.13","3.52","5.69","1.5","7.36","8.91","5","30.97","59.16","31.99","15.88"
"21","4.17","3.43","2.43","1.77","6.63","5.88","9","38.71","42.64","39.38","26.23"
"19","1.94","1.31","5.26","2.6","7.51","8.71","5","14","49.64","17.28","2.96"
"25","7.48","4.46","6.71","1.53","7.35","6.01","3","24.37","41.37","54.41","22.93"
"18","3.52","4.2","0.31","0","6.92","8.71","1","24.36","68","2.28","1"
"21","3.06","3.95","5.36","0","9.97","10.74","3","33.63","20.01","22.79","22.17"
"24","7.49","2.91","3.39","2.35","7.99","8.69","9","40.76","45.7","69.15","35.34"
"21","4.33","1.82","2.72","0","5.57","9.34","8","33.22","53.89","46.35","21.37"
"17","4.33","1.25","0.89","0.51","7.77","9.88","4","20.38","39.52","24.08","1"
"16","2.8","0.12","3.43","1.38","7.73","5.27","6","25.84","32.83","32.51","18.67"
"23","6.38","2.43","2.72","2.94","8.38","6.22","9","47.77","46.92","66.97","44.03"
"21","3.08","0.68","4.7","0.53","8.06","10.82","6","20.45","56.96","17.59","1"
"16","4.02","1.32","3.25","0.58","6.73","11.39","3","21.13","54.3","25.87","21.83"
"22","2.97","1.77","1.73","1.46","5.1","5.08","3","22.59","66.97","19.76","7.38"
"18","7.24","1.96","3.96","0.6","7.59","5.85","6","39.93","45.69","63.55","27.66"
"22","7.31","4.82","2.98","0.38","6.85","7.6","10","53.28","33.3","84.03","47.96"
"18","4.36","5.07","2.85","0.87","6.19","8.34","5","25.44","45.42","22.57","9.32"
"25","3.57","1.73","2.44","2.37","7.27","8.71","3","23.68","39.69","19.92","8.01"
"18","5.77","0","0","0.36","7.61","6.41","6","35.85","46.34","41.17","30.62"
"23","5.15","0.12","1.58","3.94","7.75","3.58","8","32.58","47.39","49.85","27.4"
"16","4.33","3.75","4.55","1.3","6.68","10.51","10","38.84","49.46","44.6","21.32"
"18","4.99","3.19","2.86","0","5.6","9.96","10","40.8","68.63","54.85","30.97"
"17","3.41","3.11","1.57","1.34","7.81","6.56","8","38.7","36.34","48.42","24.73"
"24","5.56","3.37","3.23","0","7.06","6.24","1","24.47","47.94","19.56","7.33"
"17","5.99","3.04","1.4","3.15","4.98","7.76","4","29.8","62.21","30.18","7.61"
"24","0.79","0.6","2.15","0.75","9.18","6.54","6","9.42","34.83","12.25","3.49"
"19","1.98","0.71","0.8","0","5.83","2.96","9","31.24","38.48","35.54","22.12"
"25","7.24","1.82","5.09","0.63","7.2","10.09","8","30.94","70.45","44.28","7.54"
"17","7.4","2.06","1.78","1.64","6.64","7.78","3","34.74","61.95","42.37","12.38"
"21","4.35","4.41","1.32","1.06","6.97","4.92","1","27.43","42.18","29.07","15.97"
"25","7.33","0","3.66","5.12","7.28","9.63","4","20.56","24.26","52.97","28.03"
"19","4.09","3.3","4.58","1","7.1","6.64","1","16.86","44.6","24.4","14.24"
"16","3.95","0.95","3.23","0.61","6.92","4.6","2","17.42","16.97","29.75","5.37"
"24","5.47","2.32","0.57","2.13","9.58","1.68","6","40.51","3.66","64.02","37.8"
"20","1.9","4.53","1.99","2.98","8.38","11.4","4","25.13","50.25","24.61","12.45"
"19","3.45","2.35","0.99","3.21","6.94","9.18","4","26.93","48.29","27.67","8.8"
"22","3.97","1.52","1.57","2.9","5.53","4.37","4","25.6","37.45","41.94","14.35"
"21","3.85","2.69","4.73","2.45","6.48","8.88","6","33.23","60.84","20.1","9.49"
"17","6.34","2.52","5.31","0.04","7.98","5.7","5","31.76","42.14","52.82","24.97"
"19","6.78","3.01","2.24","0","8.41","3.02","7","44.79","23.63","64.43","35.6"
"18","6.87","3.36","2.37","1.9","7.08","2.38","9","45.85","34.14","71.27","36.96"
"20","5.66","2.03","0.49","0.73","7.2","6.79","3","30.24","36.65","40.46","21.6"
"24","1.9","2.44","0","2.89","6.23","7.87","2","20.96","50.32","3.22","1"
"22","6.29","0.92","2.77","0.22","7.5","5.99","9","36.39","48.15","60.92","28.78"
"16","5.71","2.36","1.51","0.95","5.57","9.26","8","37.91","77.97","40.76","20.59"
"21","7.72","2.44","3.24","3.2","7.12","8.43","5","35.39","58.35","40.07","12.74"
"24","5.18","1.63","1.74","0.08","6.62","12.99","2","19.87","54.48","15.95","1"
"18","4.64","2.36","4.48","0","8.22","3.18","7","40.21","40.67","49.11","33.84"
"23","4.5","0.17","2.09","1.84","6.76","13.09","3","13.79","44.42","33.22","15.8"
"21","6.83","3.13","2","1.94","9.42","4.27","3","43.63","20.79","56.96","29.88"
"23","7.28","1.72","3.91","0.42","7.97","4.27","6","35.85","32.62","55.71","29.95"
"17","7.7","4.35","1.69","1.75","6.49","7.46","8","41.87","50.12","62.06","34.07"
"17","9.04","4.75","3.65","1.7","5.63","11.07","6","45.97","49.12","68.45","37.51"
"16","1.52","3.67","5.55","2.89","6.71","6.75","7","22.12","56.82","21.71","8"
"16","7.01","4.1","3.5","0.31","8.55","6.79","7","46.85","48.66","63.55","37.12"
"17","3.52","1.76","4.12","0","5.97","6.1","6","34.25","38.68","35.19","16.27"
"19","3.84","3.1","3.65","2.63","6.58","3.42","10","33.01","22.59","54.06","32.04"
"24","3.84","1.35","4.59","1.76","7.72","1.28","5","32.13","37.82","39.75","16.92"
"18","0.96","0.94","2.58","2.71","4.79","8.43","8","13.96","74.31","8.2","1"
"18","0.88","0.11","2.88","0","6.65","10.45","7","28.62","52.7","18.35","9.45"
"16","5.55","1.53","2.7","0.4","5.97","12.53","1","19.6","61.03","16.38","1.13"
"18","3.1","0.65","1.46","2.52","6.1","1.89","9","30.48","39.45","38.61","13.45"
"18","2.42","2.57","3.22","1.12","8.62","6.26","5","29.12","37.88","30.55","12.53"
"23","7.14","1.76","1.53","1.52","7.64","9.87","9","40.71","49.34","63.08","34.93"
"17","4.74","3.78","2.76","0.48","7.24","10.04","4","26.69","36.62","24.45","16.89"
"16","5.38","3.4","1.33","0.04","9.42","6.68","6","43.52","25.84","55.84","30.32"
"25","2.77","3.39","3.44","0.08","7.68","6.63","5","21.75","44.39","18.4","8.08"
"16","5.21","3.36","2.75","2.67","5.01","4.72","2","20.61","44.9","24.55","14.65"
"16","5.39","2.07","2.4","0.46","7.16","7.4","5","42.99","55.97","45.65","24.46"
"21","3.78","3.61","1.12","2.31","7.24","9.35","2","26.18","29.64","25.45","14.59"
"17","4.75","5.22","3.77","1.87","6.95","5.85","3","32.6","32.99","31.88","23.76"
"20","3.82","2.83","5.19","2.73","6.55","10","6","23.37","46.3","32.46","7.47"
"20","4.01","0.65","4.5","2.46","6.41","6.72","3","17.61","46.75","21.17","11.76"
"23","5.22","3.57","3.28","3.75","8.64","6","9","35.74","29.88","59.9","35.47"
"16","5.42","2.76","2.92","3.14","8.01","5.85","6","34.87","44.23","53.42","30.26"
"16","5.43","2.25","2.34","1.8","6.17","5.09","6","31.71","46.03","42.42","23.03"
"25","6.68","2.75","3.27","1.87","7.34","4.11","10","44.92","46.57","67.36","48.24"
"16","6.91","2.22","3.45","0.89","6.72","8.95","2","34.92","50.72","38.63","18.49"
"17","5.12","1.91","5.61","1.15","7.53","10.45","6","16.09","39.48","42.56","26.25"
"21","4.35","2.57","1.57","0.03","8.02","5.4","2","31.95","21.01","31.94","32.51"
"17","0","0.3","2.3","0.67","6.5","10.43","4","11.03","74.99","1","1"
"23","3.75","3.01","4.97","1.99","6.47","6.36","8","27.33","52.27","31.38","13.81"
"18","5.47","1.53","2.54","2.94","8.21","5.7","6","21.58","56.04","40.83","15.68"
